trade_time,trade_date,IF00,IF01,IF02,IF03,IH00,IH01,IH02,IH03,IC00,IC01,IC02,IC03,IM00,IM01,IM02,IM03
2018-07-06 10:00:00,2018-07-06T00:00:00.000000000,5474496180.0,137791020.0,865695660.0,61614060.0,2448510480.0,57115800.0,224835360.0,21045240.0,3571108120.0,75983400.0,397587920.0,113043960.0,,,,
2018-07-06 10:30:00,2018-07-06T00:00:00.000000000,8915477160.0,211686900.0,1221238140.0,117077340.0,3918778440.0,84439440.0,372268440.0,39883140.0,5543029080.0,130997800.0,585593920.0,163547240.0,,,,
2018-07-06 11:00:00,2018-07-06T00:00:00.000000000,5930489340.0,122030880.0,588987180.0,91375980.0,2454326400.0,42042540.0,211752780.0,23025600.0,3405702520.0,104757680.0,415087520.0,83630880.0,,,,
2018-07-06 11:30:00,2018-07-06T00:00:00.000000000,6918491100.0,156975420.0,721351980.0,124059780.0,3193618800.0,44145600.0,241046280.0,38380620.0,4046456840.0,117773080.0,610341800.0,101944960.0,,,,
2018-07-06 14:00:00,2018-07-06T00:00:00.000000000,7873569240.0,418373940.0,1572572880.0,227332920.0,4074375960.0,249155340.0,715365900.0,70587780.0,4864769120.0,231188960.0,833855200.0,155012040.0,,,,
2018-07-06 15:00:00,2018-07-06T00:00:00.000000000,5413159560.0,212455020.0,963318300.0,71913600.0,2472207840.0,88794360.0,257072820.0,29290920.0,3008576160.0,96336520.0,373796240.0,77369160.0,,,,
2018-07-09 10:00:00,2018-07-09T00:00:00.000000000,7252605660.0,268367160.0,1023312780.0,126704100.0,3451378860.0,254583720.0,741615120.0,102834600.0,3150838960.0,143125400.0,374654640.0,76289760.0,,,,
2018-07-09 10:30:00,2018-07-09T00:00:00.000000000,10695881820.0,382160760.0,1574575500.0,163851960.0,4878379920.0,303435840.0,933251280.0,129758460.0,4769601440.0,196075520.0,594633960.0,169295200.0,,,,
2018-07-09 11:00:00,2018-07-09T00:00:00.000000000,5529210840.0,203166780.0,807805680.0,85225800.0,2381720400.0,65594400.0,290463540.0,34909860.0,2900960600.0,121797120.0,496808640.0,132682240.0,,,,
2018-07-09 11:30:00,2018-07-09T00:00:00.000000000,3799299420.0,160507500.0,498204240.0,88219200.0,1807355760.0,27659820.0,140296200.0,18158760.0,2476834760.0,129822200.0,398643200.0,82319560.0,,,,
2018-07-09 14:00:00,2018-07-09T00:00:00.000000000,3449763120.0,112948080.0,378767880.0,68375700.0,1287447840.0,29901900.0,127527540.0,10195560.0,2027099840.0,106131800.0,261057800.0,60245720.0,,,,
2018-07-09 15:00:00,2018-07-09T00:00:00.000000000,6554239380.0,358442100.0,1179586260.0,154766880.0,2961570000.0,73316760.0,252004080.0,57897840.0,3628391800.0,144878800.0,411103240.0,101619040.0,,,,
2018-07-10 10:00:00,2018-07-10T00:00:00.000000000,4892567520.0,310305660.0,1192461000.0,168752220.0,2474770500.0,118321200.0,382526820.0,87333180.0,2396887200.0,140436000.0,293537080.0,131351960.0,,,,
2018-07-10 10:30:00,2018-07-10T00:00:00.000000000,7395037620.0,462536040.0,1493948400.0,244133820.0,3657946500.0,166031700.0,505833540.0,113765760.0,3912141680.0,245828080.0,523748520.0,165778160.0,,,,
2018-07-10 11:00:00,2018-07-10T00:00:00.000000000,4811754360.0,276236280.0,759302760.0,241043220.0,2068440060.0,80682780.0,245556840.0,39615540.0,2758669520.0,169002840.0,407445920.0,66740680.0,,,,
