trade_date,IF00,IF01,IF02,IF03,IH00,IH01,IH02,IH03,IC00,IC01,IC02,IC03,IM00,IM01,IM02,IM03
2022-03-29,3995.7970615915483,3928.1761977000956,3952.113242074572,3839.8769777426796,2753.5846192484064,2824.5131382430855,2818.676084322774,2790.448122989794,5596.709561586746,4927.740186563551,5424.392151099972,4839.467017355301,,,,
2022-03-30,4083.100190668338,4014.690728897635,4040.976420225503,3929.5672592349974,2798.439391326661,2873.581984362009,2869.1574805440296,2838.6854125405916,5675.1905599224565,5003.53460424509,5509.175592714006,4919.26640123102,,,,
2022-03-31,4075.6170653188988,4009.0114380093937,4034.2733787701522,3922.0143934251178,2794.4139630632276,2870.4289661374996,2864.6220426022765,2834.731536347903,5668.250063470999,4996.286073656002,5504.805312218437,4914.179587916233,,,,
2022-04-01,4117.637692281134,4051.0381905823783,4076.2152667336304,3965.065728541431,2835.2433068780488,2914.177094002564,2911.1595797437462,2878.0264806578402,5674.30075268509,5000.2254924544195,5512.322194670815,4927.691435783635,,,,
2022-04-06,4091.7345660715373,4023.777594318821,4049.977647322687,3933.343692139937,2815.4995396812105,2893.091284626159,2891.0458984368397,2861.0248130292803,5657.394415175129,4987.304198795613,5515.293985407802,4911.954107091014,,,,
2022-04-07,4086.937690847538,4019.612781000778,4040.401873815044,3924.8467181038227,2823.550396208077,2899.791448353241,2893.8065997926897,2862.6063635063556,5650.987803066092,4974.698058640679,5479.982119003607,4893.03752007665,,,,
2022-04-08,4062.9533147275406,3997.6528562329113,4017.9945638071586,3903.8875154814077,2811.665798477941,2886.9823118161726,2883.355373231258,2850.7447349282907,5529.796057336798,4867.23071381987,5358.83794366644,4784.624811305256,,,,
2022-04-11,4028.607688123704,3966.98468543641,3991.1823979857572,3880.2848098255345,2787.129854777015,2863.7288024104178,2861.861341246426,2828.9984158685047,5489.220847312893,4834.297172665106,5324.050510921712,4760.780373892193,,,,
2022-04-12,4014.984562487546,3951.650600038159,3978.1593460153617,3865.55672149627,2778.695624129822,2854.2697477368906,2851.4101146849944,2823.0676015794725,5467.153627826207,4810.030352866858,5307.618256258374,4739.161417304349,,,,
2022-04-13,4024.578312935545,3959.601607281696,3985.8199648214763,3875.375447049113,2794.4139630632276,2872.0054752497545,2866.3967791881796,2836.9061682538813,5449.891367421302,4795.375714936748,5285.766853780529,4719.608978625637,,,,
2022-04-14,4047.2195639928227,3994.245281699967,4021.824873210216,3911.440381291287,2825.8506409300385,2911.2211394170863,2907.6101065719395,2880.7941939927223,5487.085309943214,4832.878981897676,5326.148245559586,4754.42185724871,,,,
2022-04-15,4037.2501335937136,4004.5015364695437,4063.3928801891975,3975.492341468392,2813.9554642996686,2912.6061181976966,2945.711213542372,2913.1979756110754,5468.522715405667,4832.6991409645125,5374.185785178588,4859.312750788817,,,,
2022-04-18,3997.1329235941375,3948.368110322786,3974.948624658588,3924.536816898181,2785.637968636627,2866.677773209874,2872.0534621161246,2864.0452525657856,5432.055171554772,4793.463145572268,5270.777871908551,4776.05707195574,,,,
2022-04-19,4019.398934885768,3970.631197980991,3996.2838617383404,3943.7653167359963,2781.428611173202,2861.158487116917,2861.8731224881067,2859.8492884033826,5441.350819987353,4800.770254025884,5284.304552473995,4789.98764813844,,,,
2022-04-20,3972.371583450858,3930.8620926770177,3954.5831710824605,3902.6163270830707,2747.179748175334,2824.6917754313067,2824.5452105187073,2829.4785001802766,5436.524233301205,4799.499452555691,5284.304552473995,4793.429319901225,,,,
2022-04-21,3917.0904519681885,3871.874424522797,3896.978030967129,3849.7379525290776,2729.0029773105443,2804.9800393850314,2805.981061785263,2812.295027896151,5306.20639277521,4686.874672259736,5156.513017658355,4678.0513712821585,,,,
2022-04-22,3880.8122094326864,3833.247016021808,3854.6954702090748,3808.5889628761524,2708.33885885373,2779.1576651644104,2776.43811541376,2786.120203835448,5153.364481047191,4540.891353371185,4982.445996697777,4527.437259377439,,,,
2022-04-25,3804.800653644016,3760.1784206307743,3783.5133610429916,3739.94321845515,2660.505251314809,2734.4120243393645,2731.3252378464645,2743.561138759648,5020.365203473335,4421.753715540484,4852.696652852929,4409.437084653394,,,,
2022-04-26,3724.758182018067,3682.3527552273035,3703.603200344283,3662.644649107131,2616.498332379001,2687.3009751887653,2683.8169862490477,2695.407454800645,4837.312434339426,4257.979176069216,4663.323124936717,4234.8951595407425,,,,
2022-04-27,3729.55689134816,3683.8750176312838,3703.603200344283,3665.9134940795598,2618.2203422504026,2690.2577355957064,2688.408119806781,2702.001112770135,4839.636346447572,4261.632730296024,4677.383753419218,4253.414631407156,,,,
2022-04-28,3769.6741013477363,3716.984224917846,3733.278575555211,3690.91054386872,2651.895201957803,2723.767686874375,2719.7475967008754,2737.56690424193,4849.825807229439,4266.874786360575,4673.112170082762,4244.072950908168,,,,
2022-04-29,3859.697888380278,3810.9839283636024,3829.481099114822,3792.6293080107653,2703.9381669601494,2776.792256838857,2771.0485238459855,2790.9155914496228,5030.018376845631,4435.891381896395,4870.494916754828,4428.44822391449,,,,
2022-05-05,3866.608029815612,3818.214674782507,3840.342674355423,3797.6287179685974,2708.9128621441973,2782.508660292277,2779.6319474539223,2798.9079041399136,5096.339253162701,4495.30135062797,4935.102614718725,4479.089965566893,,,,
2022-05-06,3783.3024358452,3736.393070568589,3759.850643554539,3720.5224336189567,2647.111841203911,2723.1763347929873,2718.749524188325,2734.9694026175857,5004.276581186175,4411.905004146481,4839.347954926504,4385.345382313902,,,,
2022-05-09,3738.0026197691236,3690.344632848198,3713.4949920812587,3670.528334040636,2593.3468663301633,2664.6324787355484,2663.855535998032,2674.227826171374,4997.4836073315955,4399.991240363411,4823.329517414794,4364.367573474071,,,,
2022-05-10,3773.8969655582177,3727.4497789452075,3749.1830250146627,3706.6779137357294,2618.0290078202465,2688.483679351542,2687.01081828921,2695.607262617902,5084.004642742545,4478.145530780349,4912.676802202331,4443.362134886556,,,,
2022-05-11,3859.697888380278,3810.4130799621103,3833.166276428597,3790.5141730286055,2644.624493611887,2716.8685792581787,2717.3522226707537,2728.77536028261,5223.439369231264,4606.337629086183,5053.461069666357,4572.506770556762,,,,
2022-05-12,3816.317556036239,3768.3605810521663,3789.913932166917,3744.365773417848,2617.837673390091,2689.6663835143186,2689.006963314311,2697.005917338703,5156.403443034765,4546.609959987058,4981.022135585625,4499.57610701204,,,,
2022-05-13,3836.472135222629,3787.3888611019147,3809.1156455386945,3764.7479832459326,2638.501791846905,2711.3492931652218,2708.3695700577964,2717.3863146989456,5173.207115201354,4561.700727445614,5001.312156433791,4522.520585430604,,,,
2022-05-16,3852.0199534521294,3804.3240303461907,3821.1409609836455,3773.593093171328,2645.3898313325094,2717.2628139791045,2716.753379163223,2727.776321196324,5229.6960556762715,4610.626584048088,5051.14729535911,4571.195657504272,,,,
2022-05-17,3837.623825461851,3783.3929222914676,3801.7452909111435,3751.2880333594617,2635.0577721041027,2706.0271244327273,2701.5826769724517,2707.196116018825,5183.932863392794,4563.924630018453,5001.312156433791,4523.34003108841,,,,
2022-05-18,3855.091127423389,3797.4738495282813,3813.382692954645,3763.017418260529,2642.3284804500186,2713.320466769849,2709.7668715753675,2714.5890052573436,5223.439369231264,4596.330067508404,5030.679291871925,4550.053959532881,,,,
2022-05-19,3837.2399287154435,3781.68037708699,3800.5815507067937,3750.903463362705,2631.805086791456,2705.0415376304136,2699.58653194735,2703.7993831254507,5222.724319351835,4593.153063832919,5024.271916867241,4544.973396454484,,,,
2022-05-20,3936.133234324106,3922.1977885755296,3889.8016330403034,3844.3539725744895,2694.0420455981807,2804.545641106057,2762.6647147405592,2768.9367315513223,5353.32412542307,4794.787580088211,5116.110958601043,4626.590183971949,,,,
2022-05-23,3923.5793255787153,3917.3734370520665,3891.7412000475533,3845.6999675631364,2697.690167532923,2795.9500985139284,2766.2577757857416,2771.534233175667,5341.223564834583,4766.150325639468,5137.468875283323,4644.781877575239,,,,
2022-05-24,3883.7930917087074,3846.5519566876274,3850.040509391674,3794.936727991303,2661.976973855975,2739.379434477363,2726.933718791241,2730.5736306379254,5320.453945914046,4749.879158339047,5115.221045405949,4623.640179603848,,,,
2022-05-25,3827.5902079408797,3790.975427137332,3790.883715670542,3739.94321845515,2632.4079855428026,2708.5953982171823,2694.1969403795756,2696.0068782524168,5214.619192110264,4653.391136247548,5010.21128838474,4525.470589798705,,,,
2022-05-26,3863.7068377160817,3826.482654350021,3826.9596620053962,3776.477368147,2642.776332094175,2713.7927030403293,2701.183447967431,2702.600536221907,5303.47704001378,4734.7469727496555,5093.68514608465,4597.909585948744,,,,
2022-05-27,3901.5617010098754,3862.568803745525,3866.5268289533005,3815.7035078161443,2670.4252562311667,2744.3768429611587,2731.524852348975,2735.3690182521004,5338.3338787239,4764.197785563419,5132.66334402981,4637.242977523426,,,,
2022-05-30,3889.7803404949705,3851.3763082110904,3853.919643406174,3801.4744179361605,2671.3852883192567,2744.1769466218066,2731.3252378464645,2734.9694026175857,5307.630963797888,4736.374089479697,5098.490677338163,4604.30126207963,,,,
2022-05-31,3944.6312648594476,3907.7247340051404,3905.90003920048,3855.6987874788006,2697.4981611153053,2772.3623304704133,2758.2731956853354,2760.34499540926,5416.174798330436,4834.977363320252,5209.195878807978,4707.7153040947305,,,,
2022-06-01,3935.746960208863,3898.076030958214,3897.559901069304,3847.815102545296,2688.6658659048767,2767.165025647266,2750.6878445899497,2753.351721805255,5419.06448444112,4836.604480050294,5212.221583671301,4708.043082357853,,,,
2022-06-02,3937.098919612213,3899.619823445722,3896.590117565679,3844.546257572868,2671.577294736875,2743.577257603751,2729.1294783188528,2727.376705561809,5472.162466724929,4884.767135259542,5268.108132323267,4760.159826194306,,,,
2022-06-06,4005.0831638949453,3967.1607447742063,3960.595828804936,3911.07686701171,2702.298321555755,2778.3592206509684,2764.6608597656605,2765.5399986579487,5586.485673478844,4990.367011039277,5384.33079560267,4868.654431287803,,,,
2022-06-07,4037.5301895753405,3999.7733610728164,3993.7624246289147,3946.072736716534,2744.3477270140975,2820.1375555754985,2806.3802907902837,2808.298871551006,5573.843296744603,4980.1161756400115,5369.202271286055,4850.790515947636,,,,
2022-06-08,4064.955651757579,4026.5967555432717,4019.7526225260676,3969.9160765154256,2768.9245484692015,2846.3239760305873,2832.5297906191136,2834.0740799771943,5611.409216183489,5010.5432584918,5399.993267836342,4875.701663944934,,,,
2022-06-09,4070.942900543843,4032.3859773714275,4024.6015400441934,3973.569491484611,2772.1886575687076,2850.122006478272,2835.9232371617863,2838.469851956854,5590.639597262952,4994.760226210391,5383.618865046595,4861.771087762235,,,,
2022-06-10,4101.651692705645,4063.647775243469,4055.6346121601964,4007.219366200788,2786.973151725294,2866.513506305121,2851.2935538550687,2854.6542851546938,5652.948454024564,5052.522870126887,5446.4467366203,4925.196181676409,,,,
2022-06-13,4063.410555296608,4026.78972960421,4021.692189533318,3974.1463464797457,2751.4519644659636,2830.5321652217935,2816.361015915791,2822.285418759015,5642.834552637172,5043.248304765647,5445.912788703244,4925.523959939532,,,,
2022-06-14,4085.0419057502045,4047.630928185571,4038.954335897845,3984.1451663954094,2769.6925741396735,2848.722732102809,2833.5278631316646,2839.2690832258836,5678.233207493045,5084.7397813817215,5486.136865121536,4964.037905856408,,,,
2022-06-15,4207.490800282171,4170.362430942473,4164.8322346683835,4121.628940235792,2854.5594107268303,2939.8754628472398,2926.348606798887,2933.7781807885744,5791.833992719289,5185.621018644335,5597.553997147428,5060.896382609061,,,,
